id,url,name,price,servings,serving_size,cost_per_serving,calories,protein,total_fat,trans_fat,saturated_fat,cholesterol,total_carbs,sugars,total_sugars,added_sugars,sodium,fiber,iron,potassium,vit_a,vit_c,calcium,trans_fat,vegan,gluten_free,kosher
5151,https://www.traderjoes.com/fearless-flyer/article/5151,Advent Calendars,,1.0,Serving size 24 pieces (50g/1.76oz),,260,3,16,0,10,,30,28,28,25,20,1,1.4,140,,,,0,0,0,0
5152,https://www.traderjoes.com/fearless-flyer/article/5152,Dried Cranberries,1.99,6.0,Serving size 1/4 cup (40g),0.33166666666666667,140,0,0.5,0,0,0,33,26,26,,5,2,,,,,,0,0,0,0
5153,https://www.traderjoes.com/fearless-flyer/article/5153,Gingerbread Turkey Kit,7.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5154,https://www.traderjoes.com/fearless-flyer/article/5154,Organic Cracker Assortment,3.99,2.0,Serving size 7 crackers (28g),1.995,110,2,3,0,0,0,19,0,0,0,105,1,,,,,,0,0,0,0
5155,https://www.traderjoes.com/fearless-flyer/article/5155,Raw Pecan Halves,4.99,8.0,Serving size 1/4 cup (30g/oz),0.62375,,3,22,0,2,0,4,1,1,,0,3,,,,,,0,0,0,0
5156,https://www.traderjoes.com/fearless-flyer/article/5156,Turkey and Stuffing Seasoned Kettle Chips,2.29,7.0,Serving size about 8 chips (28g/1oz),0.3271428571428571,140,2,7,0,0.5,0,17,0,0,,130,,,,,,,0,0,0,0
5157,https://www.traderjoes.com/fearless-flyer/article/5157,Advent Calendar for Cats,5.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5158,https://www.traderjoes.com/fearless-flyer/article/5158,Advent Calendar for Dogs,5.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5159,https://www.traderjoes.com/fearless-flyer/article/5159,Incanto Prosecco,12.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5160,https://www.traderjoes.com/fearless-flyer/article/5160,L’Éclat Blanc de Blancs,12.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5161,https://www.traderjoes.com/fearless-flyer/article/5161,Egg Nog Liqueur,7.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5162,https://www.traderjoes.com/fearless-flyer/article/5162,Petit Reserve Pinot Noir,7.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5163,https://www.traderjoes.com/fearless-flyer/article/5163,Stick Figure Red,8.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5164,https://www.traderjoes.com/fearless-flyer/article/5164,Vintage Ale,,,,,,,,,,,,,,,,,,,,,,,0,0,0
5165,https://www.traderjoes.com/fearless-flyer/article/5165,Cowboy Quinoa Bake,2.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5166,https://www.traderjoes.com/fearless-flyer/article/5166,Humor Us,,,,,,,,,,,,,,,,,,,,,,,0,0,0
5167,https://www.traderjoes.com/fearless-flyer/article/5167,Apple Caramel Slab Pie,6.99,5.0,Serving size 1/5 tart (130g),1.3980000000000001,380,,,,,,,,,,,,,,,,,,0,0,0
5168,https://www.traderjoes.com/fearless-flyer/article/5168,Raspberry Stars,4.99,18.0,Serving size 1 cookie (25g/0.9oz),0.27722222222222226,130,1,6,0,2.5,5,17,7,7,7,50,0,,,,,,0,0,0,0
5169,https://www.traderjoes.com/fearless-flyer/article/5169,Rustic Spice Cake,8.99,10.0,Serving size 1/10th cake (91g),0.899,360,2,12,0,5,40,60,45,45,43,200,,,,,,,0,0,0,0
5170,https://www.traderjoes.com/fearless-flyer/article/5170,"Egg Nog, Light Egg Nog & Almond Nog",2.99,1.0,Servings per container 8,2.99,180,5,9,0,5,65,20,20,20,,70,0,,,,,,0,0,0,0
5171,https://www.traderjoes.com/fearless-flyer/article/5171,Gingerbread Coffee,7.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5172,https://www.traderjoes.com/fearless-flyer/article/5172,Peppermint Hot Chocolate,4.99,8.0,Serving size 1 oz (28g),0.62375,140,1,7,0,5,0,18,15,15,,70,1,,,,,,0,0,0,0
5173,https://www.traderjoes.com/fearless-flyer/article/5173,Select Harvest Coffee from Brazil & Uganda,7.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5174,https://www.traderjoes.com/fearless-flyer/article/5174,Triple Ginger Brew,2.99,3.0,Serving size 8 fl oz (240mL),0.9966666666666667,100,0,0,,,,25,25,25,,10,,,,,,,,0,0,0
5175,https://www.traderjoes.com/fearless-flyer/article/5175,Winter Wassail,3.99,8.0,Serving size 8 fl oz (240mL),0.49875,100,0,0,0,0,0,26,25,25,,10,0,,45,,,,0,0,0,0
5176,https://www.traderjoes.com/fearless-flyer/article/5176,Double Crème Brie with Truffles,7.99,,Serving size 1 oz (28g),,100,4,9,0,6,30,0,0,0,,170,0,,,,,,0,0,0,0
5177,https://www.traderjoes.com/fearless-flyer/article/5177,Fig Goat Cheese Log,4.49,8.0,Serving size 1 oz (28g),0.56125,80,4,5,0,3,15,5,3,3,,65,0,,,,,,0,0,0,0
5178,https://www.traderjoes.com/fearless-flyer/article/5178,Fromage Pavé,4.99,7.0,Serving size 1 oz (28g/about 1 inch cube),0.7128571428571429,110,3,11,0,6,30,0,0,0,,110,0,,,,,,0,0,0,0
5179,https://www.traderjoes.com/fearless-flyer/article/5179,Horseradish Cheddar Cheese,9.99,,Serving size 1 oz (28g/ about 1 inch cube),,100,6,8,0,4,20,1,,,,190,0,,,,,,0,0,0,0
5180,https://www.traderjoes.com/fearless-flyer/article/5180,Le Rustique Camembert,5.99,8.0,Serving size 1oz (30g),0.74875,80,6,6,0,4.5,20,0,0,0,0,180,0,,,,,,0,0,0,0
5181,https://www.traderjoes.com/fearless-flyer/article/5181,Templar Roquefort,11.99,,Serving size 1oz (28g),,100,5,9,0,6,25,0,0,0,0,390,0,,,,,,0,0,0,0
5182,https://www.traderjoes.com/fearless-flyer/article/5182,Antipasto Assortment,10.99,1.0,Servings per container 4,10.99,100,8,7,0,2.5,25,0,0,0,0,360,0,0.3,120,,,10,0,0,0,0
5183,https://www.traderjoes.com/fearless-flyer/article/5183,Bacon-Wrapped Porchetta Pork Roast,6.99,,Serving size 4oz (112g),,280,18,23,0,7,65,1,0,0,,530,0,,,,,,0,0,0,0
5184,https://www.traderjoes.com/fearless-flyer/article/5184,Black Truffle Butter,2.99,6.0,Serving size 1 tablespoon (14g),0.49833333333333335,100,0,11,0,7,35,0,0,0,0,10,0,,,,,,0,0,0,0
5185,https://www.traderjoes.com/fearless-flyer/article/5185,Cornish Game Hens,3.99,4.5,Serving size 4oz (112g),0.8866666666666667,220,19,16,0,4.5,115,0,0,0,,70,0,,,,,,0,0,0,0
5186,https://www.traderjoes.com/fearless-flyer/article/5186,Chocolate Hummus,1.99,8.0,Serving size 2 Tbsp. (28g),0.24875,50,2,1.5,0,0,0,9,5,5,5,90,1,,,,,,0,0,0,1
5187,https://www.traderjoes.com/fearless-flyer/article/5187,Charcuterie Pinwheels,9.99,4.0,Serving size 6 pieces (85g),2.4975,240,20,17,0,9,60,2,,,0,700,0,,,,,,0,0,0,0
5188,https://www.traderjoes.com/fearless-flyer/article/5188,Cultured Coconut Milk Nog,1.49,1.0,Serving size 1 container (170g),1.49,170,,7,0,6,0,26,20,20,19,20,0,,,,,,0,0,0,0
5189,https://www.traderjoes.com/fearless-flyer/article/5189,Egg Nog Whole Milk Greek Yogurt,0.99,1.0,Serving size 1 container (150g/5.3 oz),0.99,180,11,7,0,4,80,18,15,15,12,60,0,,,,,,0,0,0,0
5190,https://www.traderjoes.com/fearless-flyer/article/5190,Everything But The Bagel Seasoned Smoked Salmon,5.49,2.0,Serving size 2 slices (56g),2.745,80,11,3.5,0,0,30,0,0,0,0,600,0,,,,,,0,0,0,1
5191,https://www.traderjoes.com/fearless-flyer/article/5191,Green Goddess Dip,3.99,12.0,Serving size 2 tablespoons (28g),0.3325,100,,10,0,2,10,,0,0,0,170,0,,,,,,0,0,0,0
5192,https://www.traderjoes.com/fearless-flyer/article/5192,Maple Bourbon Flavored Glazed Ham,5.99,,Serving size 3 oz (84g),,130,17,4.5,0,1.5,55,4,3,3,,630,0,,,,,,0,0,0,0
5193,https://www.traderjoes.com/fearless-flyer/article/5193,Mozzarella Rolloni,9.99,3.5,Serving size 5 pieces (85g),2.8542857142857145,270,21,20,0,5,75,2,0,0,0,940,1,,,,,,0,0,0,0
5194,https://www.traderjoes.com/fearless-flyer/article/5194,Les Petite Carrots of Many Colors,3.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5195,https://www.traderjoes.com/fearless-flyer/article/5195,Truffle Dip,4.99,8.0,Serving size 2 tablespoons (28g),0.62375,60,2,6,0,3,15,1,,,0,110,0,,,,,,0,0,0,0
5196,https://www.traderjoes.com/fearless-flyer/article/5196,"22"" Pine Cone Wreath",9.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5197,https://www.traderjoes.com/fearless-flyer/article/5197,Amaryllis Bulb in Wax,7.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5198,https://www.traderjoes.com/fearless-flyer/article/5198,Poinsettias,5.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5199,https://www.traderjoes.com/fearless-flyer/article/5199,Candy Cane Joe Joe's Ice Cream,2.99,3.0,Serving size 2/3 cup (117g),0.9966666666666667,290,3,17,0,8,30,38,33,33,28,85,1,,,,,,0,0,0,0
5200,https://www.traderjoes.com/fearless-flyer/article/5200,Cauliflower Pancakes & Potato Pancakes,2.49,3.0,Serving size 2 pieces (85g),0.8300000000000001,170,7,7,0,2.5,10,21,2,2,0,340,2,,,,,,0,0,0,0
5201,https://www.traderjoes.com/fearless-flyer/article/5201,Chocolate Lava Gnocchi,2.99,2.5,Serving size 1 cup (129g),1.1960000000000002,300,,,,,,,,,,,,,,,,,,0,0,0
5202,https://www.traderjoes.com/fearless-flyer/article/5202,Cornbread Bites,3.99,3.0,Serving size 4 pieces (99g),1.33,330,9,22,0,10,40,29,6,6,4,370,3,,,,,,0,0,0,0
5203,https://www.traderjoes.com/fearless-flyer/article/5203,Crispy Rice Salmon Bites,6.99,3.0,Serving size 4 pieces with 2 tablespoons of sauce (112g),2.33,280,,,,,,,,,,,,,,,,,,0,0,0
5204,https://www.traderjoes.com/fearless-flyer/article/5204,Crispy Vegetable Pouches,3.49,2.5,Serving size 5 pieces (80g),1.3960000000000001,200,3,10,0,2,0,25,2,2,0,430,2,,,,,,0,0,0,0
5205,https://www.traderjoes.com/fearless-flyer/article/5205,French Onion Soup Bites,4.49,3.0,Serving size 4 pieces (80g),1.4966666666666668,170,5,10,0,6,25,16,,,0,80,,,,,,,0,0,0,0
5206,https://www.traderjoes.com/fearless-flyer/article/5206,I Dream of Chocolate Cake,6.99,6.0,Serving size 1/6 cake (76g),1.165,250,3,13,0,7,45,31,22,22,21,75,2,,,,,,0,0,0,0
5207,https://www.traderjoes.com/fearless-flyer/article/5207,Jingle Jangle Ice Cream,2.99,3.0,Serving size 2/3 cup (113g),0.9966666666666667,290,4,18,0,10,65,30,27,27,23,80,,,,,,,0,0,0,0
5208,https://www.traderjoes.com/fearless-flyer/article/5208,Mini Brie En Croute,4.99,5.0,Serving size 2 pieces (56g/2oz),0.998,190,5,13,0,8,40,14,0,0,,270,0,,,,,,0,0,0,0
5209,https://www.traderjoes.com/fearless-flyer/article/5209,Mini Cheesecake Cones,3.99,4.0,Serving size 1 cone (50g),0.9975,210,3,13,0,5,15,21,14,14,13,30,1,,,,,,0,0,0,0
5210,https://www.traderjoes.com/fearless-flyer/article/5210,Mini Quiche Duo,3.99,3.0,Serving size 4 quiches (84g/2.96 oz),1.33,280,8,16,0,7,80,23,2,2,0,440,,,,,,,0,0,0,0
5211,https://www.traderjoes.com/fearless-flyer/article/5211,Hold the Cone! Peppermint,2.99,2.5,Serving size 3 cones (84g),1.1960000000000002,260,4,12,0,8,30,32,19,19,18,100,2,,,,,,0,0,0,0
5212,https://www.traderjoes.com/fearless-flyer/article/5212,Hold the Corn! Appetizers,3.99,3.0,Serving size 4 pieces (85g),1.33,150,2,5,0,2.5,0,25,3,3,2,320,3,,,,,,0,0,0,0
5213,https://www.traderjoes.com/fearless-flyer/article/5213,Pimento Cheese Puffs,4.99,3.0,Serving size 4 pieces (80g),1.6633333333333333,330,7,25,0.5,13,65,20,3,3,,370,1,,,,,,0.5,0,0,0
5214,https://www.traderjoes.com/fearless-flyer/article/5214,Scallops Wrapped in Uncured Bacon,6.99,3.0,Serving size 3 pieces (70g),2.33,180,5,14,0,4.5,30,5,4,4,,300,0,,,,,,0,0,0,0
5215,https://www.traderjoes.com/fearless-flyer/article/5215,Mini Stroopwafel Ice Cream Sandwiches,3.99,4.0,Serving size 2 sandwiches (56g),0.9975,200,2,9,0,5,25,27,17,17,16,20,0,,,,,,0,0,0,0
5216,https://www.traderjoes.com/fearless-flyer/article/5216,Black Truffle Alfredo Sauce,3.99,7.0,Serving size 1/4 cup (60g),0.5700000000000001,80,,7,0,3.5,15,5,,,0,340,2,,,,,,0,0,0,0
5217,https://www.traderjoes.com/fearless-flyer/article/5217,Blue Cheese Mustard,2.99,40.0,Serving size 1 tsp (5g),0.07475000000000001,10,0,0,0,0,0,,,,,75,0,,,,,,0,0,0,0
5218,https://www.traderjoes.com/fearless-flyer/article/5218,Chocolate Peppermint Loaf & Baking Mix,2.99,16.0,Serving size 1/16 pkg. dry mix (34g),0.186875,130,2,1.5,0,0.5,0,28,17,17,17,210,10,,,,,,0,0,0,0
5220,https://www.traderjoes.com/fearless-flyer/article/5220,Organic Italian Nocellara Olives,4.99,25.0,Serving size 3 olives (14g),0.1996,30,0,3,0,0.5,0,,0,0,0,125,,,,,,,0,0,0,0
5221,https://www.traderjoes.com/fearless-flyer/article/5221,Peppermint Mini Marshmallows,1.99,6.0,Serving size 1/3 cup (30g),0.33166666666666667,100,0,0,0,0,0,25,19,19,19,25,,,,,,,0,0,0,0
5222,https://www.traderjoes.com/fearless-flyer/article/5222,1-2-3 Mystery Bag Gift Set,2.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5223,https://www.traderjoes.com/fearless-flyer/article/5223,Beyond Your Basic Seasoning Blend Set,9.99,96.0,Serving size 1/4 tsp (0.5g),0.1040625,,0,0,,,,0,,,,30,,,,,,,,0,0,0
5224,https://www.traderjoes.com/fearless-flyer/article/5224,Body Butter Trio,7.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5225,https://www.traderjoes.com/fearless-flyer/article/5225,Candle Tin Trio,7.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5226,https://www.traderjoes.com/fearless-flyer/article/5226,Gingerbread Flavored Dog Biscuits,3.49,,,,,,,,,,,,,,,,,,,,,,0,0,0
5227,https://www.traderjoes.com/fearless-flyer/article/5227,Mediterranean Olive Oil Gift Set,9.99,17.0,Serving size 1 Tbsp (15mL),0.5876470588235294,120,0,14,0,2,,0,,,,0,,,,,,,0,0,0,0
5228,https://www.traderjoes.com/fearless-flyer/article/5228,Organic Naughty & Nice Dog Treats,5.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5229,https://www.traderjoes.com/fearless-flyer/article/5229,A Taste of Vermont Organic Maple Syrup Gift Set,9.99,13.0,Serving size 2Tbsp (30mL),0.7684615384615385,100,0,0,0,0,0,27,24,24,,0,0,,,,,,0,0,0,0
5230,https://www.traderjoes.com/fearless-flyer/article/5230,Lip Treatment Duo,3.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5231,https://www.traderjoes.com/fearless-flyer/article/5231,Peppermint Foaming Hand Soap,2.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5232,https://www.traderjoes.com/fearless-flyer/article/5232,Rainbow of Honey,9.99,32.0,Serving size 1 Tbsp (21g),0.3121875,60,0,0,,,,17,17,17,,0,,,,,,,,0,0,0
5233,https://www.traderjoes.com/fearless-flyer/article/5233,Trio of Cookie Baking Mixes,8.99,18.0,Serving size 1/8 pkg. dry mix (16g),0.49944444444444447,70,,1,0,0.5,0,13,8,8,7,55,,,,,,,0,0,0,0
5234,https://www.traderjoes.com/fearless-flyer/article/5234,Belgian Cookie Collection,9.99,33.0,Serving size 3 cookies (30g),0.30272727272727273,150,2,8,0,4.5,,19,11,11,11,45,,,,,,,0,0,0,0
5235,https://www.traderjoes.com/fearless-flyer/article/5235,Belgian Truffle Ballotin Box,3.49,4.0,Serving size 2 pieces (25g),0.8725,140,2,9,0,5,,13,12,12,10,20,1,,,,,,0,0,0,0
5236,https://www.traderjoes.com/fearless-flyer/article/5236,Cachet Premium Belgian Chocolates,9.99,12.0,Serving size 2 chocolates (27g),0.8325,140,1,8,0,5,,16,13,13,13,15,1,,,,,,0,0,0,0
5237,https://www.traderjoes.com/fearless-flyer/article/5237,Cheese Biscuit Duo,3.99,3.0,Serving size 7 pieces (28g),1.33,150,4,10,0,4.5,20,12,0,0,0,270,,,,,,,0,0,0,0
5238,https://www.traderjoes.com/fearless-flyer/article/5238,Astounding Multi-Flavor Joe-Joe’s,6.99,24.0,Serving size 1 cookie (25g),0.29125,130,1,7,0,3,0,16,11,11,11,55,,,,,,,0,0,0,0
5239,https://www.traderjoes.com/fearless-flyer/article/5239,Chocolate Ornaments,6.99,13.0,Serving size 2 pieces (24g),0.5376923076923077,130,1,8,0,5,5,14,13,13,11,15,,,,,,,0,0,0,0
5240,https://www.traderjoes.com/fearless-flyer/article/5240,Coins of the World,1.99,2.5,Serving size 1.5oz (42g),0.796,240,4,15,0,10,5,25,16,16,,35,1,,,,,,0,0,0,0
5241,https://www.traderjoes.com/fearless-flyer/article/5241,"Cookies, Wafers, & Florentines ...Oh My!",3.99,8.0,Serving size 4 cookies (30g),0.49875,150,2,7,0,4.5,20,20,14,14,14,55,0,,,,,,0,0,0,0
5242,https://www.traderjoes.com/fearless-flyer/article/5242,Dark Chocolate Orange,2.99,5.0,Serving size 4 segments (31g),0.5980000000000001,170,2,10,0,6,0,19,16,16,16,0,2,,,,,,0,0,1,1
5243,https://www.traderjoes.com/fearless-flyer/article/5243,Dutch Stroopwafels,2.99,8.0,Serving size 1 cookie (40g),0.37375,190,1,10,0,5,10,25,14,14,13,115,0,,,,,,0,0,0,0
5244,https://www.traderjoes.com/fearless-flyer/article/5244,D.Y.O. Ornament Cookie Kit,5.99,16.0,Serving size 1/2 decorated cookie (37g),0.374375,150,,4,0,2,0,27,19,19,19,40,0,,,,,,0,0,0,0
5245,https://www.traderjoes.com/fearless-flyer/article/5245,Ginger Snowballs,3.99,9.0,Serving size 4 cookies (32g),0.44333333333333336,190,1,5,0,3,15,25,17,17,17,45,0,,,,,,0,0,0,0
5246,https://www.traderjoes.com/fearless-flyer/article/5246,Gingerbread Crisps,3.99,9.0,Serving size 3 crisps (16g),0.44333333333333336,40,,0,0,0,0,9,4,4,4,70,0,,,,,,0,0,0,0
5247,https://www.traderjoes.com/fearless-flyer/article/5247,Half Dipped Chocolate Biscotti,5.99,6.0,Serving size 1 piece (33g),0.9983333333333334,160,3,8,0,3,20,20,11,11,10,50,1,,,,,,0,0,0,0
5249,https://www.traderjoes.com/fearless-flyer/article/5249,Jingle Jangle,8.99,19.0,Serving size 1/3 cup (34g),0.4731578947368421,170,2,9,0,5,,21,17,17,,75,1,,,,,,0,0,0,0
5250,https://www.traderjoes.com/fearless-flyer/article/5250,Nuts About Rosemary Mix,6.99,11.0,Serving size 1/4 cup (30g),0.6354545454545455,180,5,16,0,1.5,0,6,2,2,,140,3,,,,,,0,0,0,0
5251,https://www.traderjoes.com/fearless-flyer/article/5251,Organic Pitted Medjool Dates,5.49,9.0,Serving size 3 dates (40g),0.61,120,,0,0,0,0,29,26,26,0,0,3,,,,,,0,0,0,1
5252,https://www.traderjoes.com/fearless-flyer/article/5252,Oven-Baked Truffle Cheese Bites,2.99,2.0,Serving size 1oz (28g),1.495,160,12,12,0,8,35,1,0,0,0,190,0,,,,,,0,0,0,0
5253,https://www.traderjoes.com/fearless-flyer/article/5253,Over the River & Through the Wood Trek Mix,4.99,10.0,Serving size 1/4 cup (30g),0.499,150,4,10,0,1.5,0,14,9,9,7,80,2,,,,,,0,0,0,0
5254,https://www.traderjoes.com/fearless-flyer/article/5254,Panettone,4.99,9.0,Serving size 1/9 cake (83g),0.5544444444444445,300,6,11,0,17,110,44,21,21,,140,2,,,,,,0,0,0,0
5255,https://www.traderjoes.com/fearless-flyer/article/5255,Step Up to the Snack Bar Mix,4.99,11.0,Serving size 1/3 cup (30g),0.45363636363636367,160,3,9,0,1.5,0,15,2,2,2,180,1,,,,,,0,0,0,0
5256,https://www.traderjoes.com/fearless-flyer/article/5256,Blended Scotch Whisky,9.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5257,https://www.traderjoes.com/fearless-flyer/article/5257,Cocoa Cream Liqueur,8.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5258,https://www.traderjoes.com/fearless-flyer/article/5258,Campanology Pastry Stouts,3.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5259,https://www.traderjoes.com/fearless-flyer/article/5259,Grand Reserve Carneros Pinot Noir,12.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5260,https://www.traderjoes.com/fearless-flyer/article/5260,Platinum Reserve Rutherford Cabernet,14.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5261,https://www.traderjoes.com/fearless-flyer/article/5261,Puerta de Plata Reserva,7.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5262,https://www.traderjoes.com/fearless-flyer/article/5262,Tempest Bay Chardonnay,7.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5263,https://www.traderjoes.com/fearless-flyer/article/5263,Trader Joe's Reserve North Coast Brut,9.99,,,,,,,,,,,,,,,,,,,,,,0,0,0
5264,https://www.traderjoes.com/fearless-flyer/article/5264,Festive Chocolate Collection,3.99,3.5,Serving size 2 pieces (28g),1.1400000000000001,150,2,9,0,6,,15,14,14,13,15,,,,,,,0,0,0,0
5265,https://www.traderjoes.com/fearless-flyer/article/5265,Lebkuchen,2.69,7.0,Serving size 1 cookie (29g),0.3842857142857143,110,2,4,0,0,,18,13,13,12,55,2,,,,,,0,0,0,0
5266,https://www.traderjoes.com/fearless-flyer/article/5266,English Toffee with Nuts,9.99,23.0,Serving size 3 pieces (36g),0.43434782608695655,200,2,14,0,6,15,18,16,16,16,45,1,,,,,,0,0,0,0
5267,https://www.traderjoes.com/fearless-flyer/article/5267,Horseradish & Chive Ridge Cut Potato Chips,2.29,7.0,Serving size 1oz (28g/about 12 chips),0.3271428571428571,150,2,8,0,3.5,0,21,0,0,,160,0,,,,,,0,0,0,0
5268,https://www.traderjoes.com/fearless-flyer/article/5268,Artichoke & Jalapeño Dip,3.69,9.0,Serving size 2 tablespoons (30g),0.41,60,3,4,0,2.5,15,2,0,0,,130,0,,,,,,0,0,0,0
5269,https://www.traderjoes.com/fearless-flyer/article/5269,Dark Chocolate Stars,3.99,16.0,Serving size 4 cookies (28g/1oz),0.249375,140,1,7,0,3.5,0,19,11,11,,45,1,,,,,,0,0,0,0
